28860.0,1,11,0.3
28860.0,4,5,0.3
28860.0,3,16,0.3
28860.0,2,15,0.3
28860.0,3,18,0.3
28860.0,0,9,0.3
28860.0,4,7,0.3
28860.0,4,6,0.3
28860.0,1,10,0.3
28860.0,1,13,0.3
28860.0,1,14,0.3
28860.0,0,8,0.3
28860.0,3,17,0.3
28860.0,1,12,0.3
28920.0,4,7,0.3
28920.0,1,13,0.3
28920.0,1,14,0.3
28920.0,2,15,0.3
28920.0,1,10,0.3
28920.0,3,16,0.3
28920.0,4,5,0.3
28920.0,3,17,0.3
28920.0,4,6,0.3
28920.0,3,18,0.3
28920.0,0,9,0.3
28920.0,1,11,0.3
28920.0,0,8,0.3
28920.0,1,12,0.3
28980.0,1,11,0.3
28980.0,0,9,0.3
28980.0,0,8,0.3
28980.0,4,7,0.3
28980.0,3,16,0.3
28980.0,4,5,0.3
28980.0,3,17,0.3
28980.0,1,14,0.3
28980.0,4,6,0.3
28980.0,3,18,0.3
28980.0,1,13,0.3
28980.0,2,15,0.3
28980.0,1,10,0.3
28980.0,1,12,0.3
29040.0,4,6,0.3
29040.0,0,9,0.3
29040.0,4,7,0.3
29040.0,4,5,0.3
29040.0,1,12,0.3
29040.0,1,14,0.3
29040.0,3,18,0.3
29040.0,2,15,0.3
29040.0,1,13,0.3
29040.0,1,11,0.3
29040.0,3,17,0.3
29040.0,1,10,0.3
29040.0,0,8,0.3
29040.0,3,16,0.3
29100.0,0,8,0.3
29100.0,1,14,0.3
29100.0,0,9,0.3
29100.0,1,10,0.3
29100.0,3,18,0.3
29100.0,1,13,0.3
29100.0,1,12,0.3
29100.0,1,11,0.3
29100.0,4,7,0.3
29100.0,3,16,0.3
29100.0,4,6,0.3
29100.0,3,17,0.3
29100.0,4,5,0.3
29100.0,2,15,0.3
29160.0,4,7,0.3
29160.0,3,17,0.3
29160.0,4,5,0.3
29160.0,3,16,0.3
29160.0,2,15,0.3
29160.0,1,12,0.3
29160.0,3,18,0.3
29160.0,1,14,0.3
29160.0,0,8,0.3
29160.0,1,11,0.3
29160.0,1,10,0.3
29160.0,4,6,0.3
29160.0,0,9,0.3
29160.0,1,13,0.3
29220.0,3,17,0.3
29220.0,3,18,0.3
29220.0,4,6,0.3
29220.0,1,11,0.3
29220.0,4,7,0.3
29220.0,3,16,0.3
29220.0,1,12,0.3
29220.0,4,5,0.3
29220.0,1,14,0.3
29220.0,0,8,0.3
29220.0,2,15,0.3
29220.0,1,13,0.3
29220.0,0,9,0.3
29220.0,1,10,0.3
29280.0,4,7,0.3
29280.0,3,18,0.3
29280.0,2,15,0.3
29280.0,4,6,0.3
29280.0,3,16,0.3
29280.0,3,17,0.3
29280.0,1,14,0.3
29280.0,1,12,0.3
29280.0,1,13,0.3
29280.0,4,5,0.3
29280.0,0,8,0.3
29280.0,1,10,0.3
29280.0,0,9,0.3
29280.0,1,11,0.3
29340.0,4,6,0.3
29340.0,4,5,0.3
29340.0,4,7,0.3
29340.0,3,17,0.3
29340.0,2,15,0.3
29340.0,1,13,0.3
29340.0,1,11,0.3
29340.0,3,16,0.3
29340.0,0,9,0.3
29340.0,3,18,0.3
29340.0,1,12,0.3
29340.0,1,14,0.3
29340.0,1,10,0.3
29340.0,0,8,0.3
29400.0,0,8,0.3
29400.0,1,13,0.3
29400.0,4,7,0.3
29400.0,4,5,0.3
29400.0,3,18,0.3
29400.0,4,6,0.3
29400.0,3,17,0.3
29400.0,2,15,0.3
29400.0,1,12,0.3
29400.0,3,16,0.3
29400.0,1,11,0.3
29400.0,1,14,0.3
29400.0,1,10,0.3
29400.0,0,9,0.3
29460.0,4,5,0.9
29460.0,3,18,0.9
29460.0,3,16,0.9
29460.0,3,17,0.9
29460.0,2,15,0.9
29460.0,4,7,0.9
29460.0,1,11,0.9
29460.0,1,13,0.9
29460.0,1,14,0.9
29460.0,4,6,0.9
29460.0,0,9,0.9
29460.0,1,12,0.9
29460.0,1,10,0.9
29460.0,0,8,0.9
29520.0,4,7,0.9
29520.0,4,5,0.9
29520.0,3,18,0.9
29520.0,4,6,0.9
29520.0,3,17,0.9
29520.0,2,15,0.9
29520.0,1,12,0.9
29520.0,1,13,0.9
29520.0,3,16,0.9
29520.0,1,11,0.9
29520.0,1,14,0.9
29520.0,0,9,0.9
29520.0,1,10,0.9
29520.0,0,8,0.9
29580.0,4,5,0.9
29580.0,4,7,0.9
29580.0,4,6,0.9
29580.0,3,16,0.9
29580.0,3,17,0.9
29580.0,2,15,0.9
29580.0,1,13,0.9
29580.0,3,18,0.9
29580.0,1,14,0.9
29580.0,0,9,0.9
29580.0,1,12,0.9
29580.0,0,8,0.9
29580.0,1,10,0.9
29580.0,1,11,0.9
29640.0,4,5,0.9
29640.0,3,18,0.9
29640.0,3,17,0.9
29640.0,3,16,0.9
29640.0,2,15,0.9
29640.0,0,8,0.9
29640.0,1,14,0.9
29640.0,1,12,0.9
29640.0,1,11,0.9
29640.0,0,9,0.9
29640.0,1,13,0.9
29640.0,4,7,0.9
29640.0,4,6,0.9
29640.0,1,10,0.9
29700.0,4,6,0.9
29700.0,4,5,0.9
29700.0,3,16,0.9
29700.0,3,17,0.9
29700.0,2,15,0.9
29700.0,4,7,0.9
29700.0,1,11,0.9
29700.0,1,13,0.9
29700.0,1,14,0.9
29700.0,3,18,0.9
29700.0,0,9,0.9
29700.0,1,10,0.9
29700.0,1,12,0.9
29700.0,0,8,0.9
29760.0,4,7,0.9
29760.0,3,18,0.9
29760.0,4,6,0.9
29760.0,3,17,0.9
29760.0,3,16,0.9
29760.0,2,15,0.9
29760.0,1,14,0.9
29760.0,1,13,0.9
29760.0,1,12,0.9
29760.0,1,11,0.9
29760.0,4,5,0.9
29760.0,1,10,0.9
29760.0,0,9,0.9
29760.0,0,8,0.9
29820.0,4,7,0.9
29820.0,4,5,0.9
29820.0,3,18,0.9
29820.0,3,17,0.9
29820.0,3,16,0.9
29820.0,2,15,0.9
29820.0,1,13,0.9
29820.0,1,11,0.9
29820.0,1,12,0.9
29820.0,4,6,0.9
29820.0,1,10,0.9
29820.0,1,14,0.9
29820.0,0,9,0.9
29820.0,0,8,0.9
29880.0,4,7,0.9
29880.0,3,18,0.9
29880.0,4,6,0.9
29880.0,3,17,0.9
29880.0,3,16,0.9
29880.0,2,15,0.9
